Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1398305,-,None,None,1.93,125.5,8,0,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2015,4,26,11,30,28.8,0.68,0.1139,0.61,128,874,984,2,24.8,423,467,0,880,0.25,78.84,11.55,0,1019,5.300000000000001,297,2.1
2015,4,26,12,30,28.900000000000002,0.72,0.11420000000000001,0.61,126,868,953,3,24.8,455,326,0,765,0.25,78.67,17.62,0,1018,5.300000000000001,295,2.3000000000000003
2015,4,26,13,30,28.900000000000002,0.75,0.1158,0.61,122,841,847,2,24.900000000000002,416,259,0,639,0.251,78.88,30.46,0,1018,5.4,296,2.5
2015,4,26,14,30,28.900000000000002,0.77,0.12000000000000001,0.61,114,788,675,8,24.900000000000002,231,544,0,618,0.252,78.87,44.54,0,1017,5.5,299,2.6
2015,4,26,15,30,29,0.79,0.1207,0.61,99,694,457,2,24.900000000000002,185,402,0,392,0.252,78.65,58.96,0,1018,5.5,303,2.7
2015,4,26,16,30,29,0.8,0.12050000000000001,0.61,72,505,216,2,25,109,135,0,147,0.252,79,73.49,0,1018,5.6000000000000005,308,2.7
2015,4,26,17,30,29,0.81,0.1197,0.61,15,61,18,3,25,10,0,3,10,0.253,79.14,87.85000000000001,0,1019,5.6000000000000005,310,2.4000000000000004
2015,4,26,18,30,29,0.8,0.1178,0.61,0,0,0,3,25,0,0,0,0,0.253,78.85000000000001,102.69,0,1019,5.6000000000000005,309,2.1
2015,4,26,19,30,29,0.8,0.1158,0.61,0,0,0,3,24.900000000000002,0,0,0,0,0.254,78.51,117.16,0,1020,5.6000000000000005,302,1.7000000000000002
2015,4,26,20,30,28.900000000000002,0.8,0.1144,0.61,0,0,0,8,24.8,0,0,0,0,0.256,78.55,131.42000000000002,0,1020,5.6000000000000005,288,1.5
2015,4,26,21,30,28.8,0.8,0.1131,0.61,0,0,0,8,24.8,0,0,0,0,0.257,78.97,145.19,0,1020,5.6000000000000005,273,1.5
2015,4,26,22,30,28.8,0.81,0.1095,0.61,0,0,0,7,24.8,0,0,0,0,0.258,79.08,157.52,0,1020,5.5,262,1.6
2015,4,26,23,30,28.700000000000003,0.81,0.1077,0.61,0,0,0,7,24.900000000000002,0,0,0,0,0.257,79.77,164.46,0,1019,5.5,260,1.8
2015,4,27,0,30,28.6,0.8200000000000001,0.10540000000000001,0.61,0,0,0,7,24.900000000000002,0,0,0,0,0.257,80.49,159.5,0,1019,5.5,261,1.9000000000000001
2015,4,27,1,30,28.5,0.8300000000000001,0.1023,0.61,0,0,0,3,24.900000000000002,0,0,0,0,0.256,81.03,147.73,0,1018,5.5,263,2
2015,4,27,2,30,28.400000000000002,0.86,0.09910000000000001,0.61,0,0,0,8,24.900000000000002,0,0,0,0,0.256,81.51,134.12,0,1018,5.5,265,2
2015,4,27,3,30,28.400000000000002,0.88,0.09630000000000001,0.61,0,0,0,8,24.900000000000002,0,0,0,0,0.255,81.5,119.93,0,1018,5.5,266,2.1
2015,4,27,4,30,28.400000000000002,0.91,0.09340000000000001,0.61,0,0,0,0,24.900000000000002,0,0,0,0,0.254,81.42,105.49000000000001,0,1019,5.4,266,2.1
2015,4,27,5,30,28.400000000000002,0.9400000000000001,0.0897,0.61,0,0,0,0,24.900000000000002,0,0,0,0,0.253,81.26,90.95,0,1019,5.4,266,2.2
2015,4,27,6,30,28.400000000000002,0.97,0.0853,0.61,57,503,176,0,24.8,57,503,0,176,0.253,81.06,76.31,0,1019,5.300000000000001,265,2.4000000000000004
2015,4,27,7,30,28.5,1,0.08080000000000001,0.61,80,717,419,0,24.8,80,717,0,419,0.253,80.22,61.79,0,1020,5.300000000000001,264,2.4000000000000004
2015,4,27,8,30,28.6,1.03,0.076,0.61,91,818,646,0,24.6,91,818,0,646,0.254,79.02,47.36,0,1020,5.300000000000001,263,2.3000000000000003
2015,4,27,9,30,28.700000000000003,1.06,0.07200000000000001,0.61,98,873,828,0,24.3,98,873,0,828,0.254,77.32000000000001,33.22,0,1019,5.2,267,2.1
2015,4,27,10,30,28.8,1.07,0.0708,0.61,102,899,946,0,24.1,102,899,0,946,0.254,75.79,20.06,0,1019,5.300000000000001,275,2
2015,4,27,11,30,28.8,1.09,0.0711,0.61,103,908,992,0,23.900000000000002,103,908,0,992,0.254,75.08,11.86,0,1018,5.300000000000001,285,1.9000000000000001
2015,4,27,12,30,28.900000000000002,1.1,0.0738,0.61,103,900,960,0,23.900000000000002,103,900,0,960,0.253,74.52,17.86,0,1018,5.300000000000001,294,2
2015,4,27,13,30,28.900000000000002,1.1,0.077,0.61,101,875,854,0,23.900000000000002,101,875,0,854,0.252,74.41,30.6,0,1017,5.4,302,1.9000000000000001
2015,4,27,14,30,29,1.12,0.079,0.61,94,828,683,0,23.900000000000002,94,828,0,683,0.251,74.09,44.64,0,1017,5.4,311,1.9000000000000001
2015,4,27,15,30,29,1.12,0.0835,0.61,83,738,463,1,24,83,738,0,463,0.25,74.3,59.03,0,1018,5.5,318,1.7000000000000002
2015,4,27,16,30,29,1.12,0.0873,0.61,63,557,221,7,24,68,527,0,217,0.249,74.26,73.54,0,1018,5.6000000000000005,325,1.4000000000000001
2015,4,27,17,30,29,1.12,0.0902,0.61,15,100,19,7,23.900000000000002,15,100,5,19,0.249,73.94,87.88,0,1019,5.6000000000000005,337,0.8
2015,4,27,18,30,29,1.11,0.09290000000000001,0.61,0,0,0,7,23.8,0,0,0,0,0.25,73.4,102.7,0,1020,5.7,232,0.5
2015,4,27,19,30,29,1.11,0.0937,0.61,0,0,0,3,23.700000000000003,0,0,0,0,0.251,73.32000000000001,117.14,0,1020,5.7,126,0.9
2015,4,27,20,30,29,1.11,0.0925,0.61,0,0,0,3,24,0,0,0,0,0.252,74.27,131.37,0,1020,5.7,135,1.6
2015,4,27,21,30,29,1.1,0.09050000000000001,0.61,0,0,0,7,24.200000000000003,0,0,0,0,0.253,75.44,145.09,0,1020,5.7,140,2.1
2015,4,27,22,30,28.900000000000002,1.1,0.0876,0.61,0,0,0,8,24.5,0,0,0,0,0.254,77.10000000000001,157.33,0,1020,5.800000000000001,146,2.4000000000000004
2015,4,27,23,30,28.8,1.09,0.0847,0.61,0,0,0,8,24.700000000000003,0,0,0,0,0.254,78.54,164.14000000000001,0,1019,5.800000000000001,154,2.6
2015,4,28,0,30,28.700000000000003,1.07,0.0829,0.61,0,0,0,7,24.900000000000002,0,0,0,0,0.254,79.84,159.23,0,1018,5.7,164,2.7
2015,4,28,1,30,28.6,1.04,0.0816,0.61,0,0,0,8,25,0,0,0,0,0.254,81.09,147.55,0,1018,5.7,172,2.8000000000000003
2015,4,28,2,30,28.5,1.03,0.07930000000000001,0.61,0,0,0,8,25.200000000000003,0,0,0,0,0.253,82.19,134,0,1018,5.7,176,2.9000000000000004
2015,4,28,3,30,28.5,1.01,0.076,0.61,0,0,0,3,25.200000000000003,0,0,0,0,0.253,82.56,119.83,0,1018,5.7,178,3
2015,4,28,4,30,28.5,0.98,0.0729,0.61,0,0,0,3,25.3,0,0,0,0,0.252,82.79,105.42,0,1018,5.6000000000000005,180,3
2015,4,28,5,30,28.5,0.96,0.0708,0.61,0,0,0,3,25.3,0,0,0,0,0.252,82.99,90.9,0,1019,5.6000000000000005,180,3
2015,4,28,6,30,28.5,0.93,0.0702,0.61,53,524,178,2,25.3,88,133,3,119,0.252,83,76.28,0,1019,5.5,177,3
2015,4,28,7,30,28.6,0.92,0.07100000000000001,0.61,77,726,420,0,25.3,77,726,0,420,0.252,82.36,61.79,0,1019,5.5,175,2.9000000000000004
2015,4,28,8,30,28.700000000000003,0.9,0.0717,0.61,90,820,645,0,25.3,90,820,0,645,0.253,81.89,47.38,0,1020,5.4,174,2.8000000000000003
2015,4,28,9,30,28.700000000000003,0.89,0.0721,0.61,98,870,826,0,25.3,98,870,0,826,0.254,81.71000000000001,33.28,0,1019,5.300000000000001,177,2.6
2015,4,28,10,30,28.700000000000003,0.89,0.07250000000000001,0.61,103,896,944,2,25.200000000000003,365,543,0,874,0.254,81.46000000000001,20.21,0,1019,5.300000000000001,181,2.4000000000000004
2015,4,28,11,30,28.700000000000003,0.88,0.07350000000000001,0.61,105,904,989,0,25.1,105,904,0,989,0.253,81.15,12.17,0,1018,5.300000000000001,184,2.2
2015,4,28,12,30,28.700000000000003,0.88,0.0736,0.61,104,897,957,0,25.1,104,897,0,957,0.253,80.87,18.09,0,1017,5.4,185,2
2015,4,28,13,30,28.8,0.89,0.0746,0.61,101,874,852,0,25,101,874,0,852,0.253,80.07000000000001,30.75,0,1017,5.4,181,1.7000000000000002
2015,4,28,14,30,28.8,0.7000000000000001,0.1062,0.61,108,797,674,8,25,230,540,0,614,0.253,79.87,44.74,0,1017,5.5,174,1.6
2015,4,28,15,30,28.8,0.72,0.10650000000000001,0.61,94,706,456,8,25,201,322,0,366,0.253,79.84,59.1,0,1017,5.5,166,1.5
2015,4,28,16,30,28.8,0.73,0.1058,0.61,69,520,216,2,25,97,282,0,177,0.253,79.95,73.59,0,1018,5.6000000000000005,155,1.4000000000000001
2015,4,28,17,30,28.8,0.74,0.1062,0.61,15,65,18,0,25.1,15,65,0,18,0.253,80.24,87.91,0,1019,5.6000000000000005,142,1.5
2015,4,28,18,30,28.8,0.75,0.1067,0.61,0,0,0,0,25.200000000000003,0,0,0,0,0.252,80.81,102.71000000000001,0,1020,5.7,133,1.7000000000000002
2015,4,28,19,30,28.8,0.76,0.10640000000000001,0.61,0,0,0,3,25.3,0,0,0,0,0.252,81.4,117.13,0,1020,5.7,129,1.8
2015,4,28,20,30,28.8,0.76,0.1073,0.61,0,0,0,3,25.400000000000002,0,0,0,0,0.251,81.89,131.33,0,1020,5.7,128,2
2015,4,28,21,30,28.700000000000003,0.77,0.10830000000000001,0.61,0,0,0,0,25.5,0,0,0,0,0.252,82.82000000000001,144.99,0,1020,5.7,131,2
2015,4,28,22,30,28.6,0.77,0.10790000000000001,0.61,0,0,0,0,25.5,0,0,0,0,0.252,83.53,157.14000000000001,0,1020,5.7,139,2
2015,4,28,23,30,28.5,0.79,0.1072,0.61,0,0,0,1,25.5,0,0,0,0,0.252,83.79,163.83,0,1019,5.7,151,1.9000000000000001
2015,4,29,0,30,28.400000000000002,0.81,0.1068,0.61,0,0,0,3,25.400000000000002,0,0,0,0,0.253,83.94,158.97,0,1019,5.7,164,1.8
2015,4,29,1,30,28.3,0.8300000000000001,0.1058,0.61,0,0,0,3,25.400000000000002,0,0,0,0,0.253,84.15,147.37,0,1018,5.7,174,1.9000000000000001
2015,4,29,2,30,28.3,0.84,0.10640000000000001,0.61,0,0,0,8,25.400000000000002,0,0,0,0,0.253,84.16,133.87,0,1018,5.7,180,1.9000000000000001
2015,4,29,3,30,28.3,0.86,0.1066,0.61,0,0,0,3,25.400000000000002,0,0,0,0,0.252,84.13,119.74000000000001,0,1018,5.7,184,1.9000000000000001
2015,4,29,4,30,28.3,0.87,0.1066,0.61,0,0,0,7,25.3,0,0,0,0,0.252,84.03,105.35000000000001,0,1019,5.7,189,1.9000000000000001
2015,4,29,5,30,28.3,0.88,0.1082,0.61,0,0,0,3,25.3,0,0,0,0,0.251,83.9,90.85000000000001,0,1019,5.6000000000000005,195,1.7000000000000002
2015,4,29,6,30,28.3,0.89,0.10890000000000001,0.61,62,466,173,3,25.3,80,269,3,144,0.251,83.85000000000001,76.25,0,1020,5.6000000000000005,205,1.5
2015,4,29,7,30,28.3,0.91,0.1085,0.61,90,682,412,2,25.200000000000003,154,449,0,367,0.25,83.5,61.78,0,1020,5.6000000000000005,211,1.4000000000000001
2015,4,29,8,30,28.400000000000002,0.93,0.1087,0.61,105,784,636,2,25.200000000000003,238,479,0,562,0.251,82.78,47.4,0,1020,5.6000000000000005,240,1.3
2015,4,29,9,30,28.5,0.96,0.109,0.61,115,839,816,3,25.200000000000003,328,450,0,704,0.251,82.17,33.35,0,1020,5.6000000000000005,261,1.5
2015,4,29,10,30,28.6,1,0.10790000000000001,0.61,120,868,934,2,25.200000000000003,390,446,0,808,0.252,81.65,20.36,0,1019,5.6000000000000005,278,2
2015,4,29,11,30,28.700000000000003,1.06,0.08070000000000001,0.61,108,898,984,8,25.200000000000003,438,380,0,810,0.252,81.63,12.48,0,1019,5.6000000000000005,289,2.6
2015,4,29,12,30,28.8,1.12,0.0818,0.61,107,891,953,0,25.3,107,891,0,953,0.251,81.5,18.32,0,1018,5.6000000000000005,296,3.2
2015,4,29,13,30,28.900000000000002,1.18,0.08270000000000001,0.61,103,868,848,0,25.400000000000002,103,868,0,848,0.25,81.3,30.89,0,1018,5.6000000000000005,300,3.6
2015,4,29,14,30,29,1.22,0.0847,0.61,96,821,678,0,25.400000000000002,96,821,0,678,0.25,81.05,44.84,0,1018,5.6000000000000005,302,4
2015,4,29,15,30,29.1,1.25,0.0863,0.61,84,734,460,3,25.5,203,309,0,361,0.251,80.95,59.17,0,1018,5.6000000000000005,303,4.3
2015,4,29,16,30,29.200000000000003,1.26,0.0859,0.61,62,559,219,7,25.6,106,174,0,155,0.252,80.95,73.63,0,1018,5.7,301,4.4
2015,4,29,17,30,29.200000000000003,1.25,0.0858,0.61,14,107,18,2,25.700000000000003,11,0,3,11,0.253,81.31,87.93,0,1019,5.7,298,4.2
2015,4,29,18,30,29.200000000000003,1.24,0.0843,0.61,0,0,0,3,25.700000000000003,0,0,0,0,0.253,81.4,102.71000000000001,0,1019,5.800000000000001,294,3.9000000000000004
2015,4,29,19,30,29.1,1.22,0.0828,0.61,0,0,0,3,25.700000000000003,0,0,0,0,0.253,82.17,117.11,0,1020,5.9,287,3.7
2015,4,29,20,30,29.1,1.19,0.0804,0.61,0,0,0,1,25.8,0,0,0,0,0.253,82.41,131.27,0,1020,6,281,3.6
2015,4,29,21,30,29,1.16,0.0761,0.61,0,0,0,0,25.900000000000002,0,0,0,0,0.253,83.24,144.89000000000001,0,1020,6,273,3.6
2015,4,29,22,30,28.900000000000002,1.1400000000000001,0.0707,0.61,0,0,0,7,25.900000000000002,0,0,0,0,0.253,84.12,156.95000000000002,0,1020,5.9,268,3.8000000000000003
2015,4,29,23,30,28.700000000000003,1.11,0.0664,0.61,0,0,0,7,26,0,0,0,0,0.252,85.44,163.52,0,1019,5.800000000000001,265,4
2015,4,30,0,30,28.6,1.08,0.0632,0.61,0,0,0,8,26,0,0,0,0,0.252,85.95,158.71,0,1018,5.7,264,4.2
2015,4,30,1,30,28.6,1.06,0.062200000000000005,0.61,0,0,0,8,26,0,0,0,0,0.251,85.62,147.20000000000002,0,1018,5.6000000000000005,265,4.2
2015,4,30,2,30,28.5,1.05,0.06420000000000001,0.61,0,0,0,0,25.8,0,0,0,0,0.251,85.54,133.74,0,1018,5.5,265,4
2015,4,30,3,30,28.5,1.04,0.0675,0.61,0,0,0,3,25.700000000000003,0,0,0,0,0.251,84.85000000000001,119.65,0,1018,5.4,265,3.5
2015,4,30,4,30,28.5,1.03,0.07250000000000001,0.61,0,0,0,3,25.6,0,0,0,0,0.251,84.15,105.29,0,1018,5.4,261,3.1
2015,4,30,5,30,28.5,1.03,0.0763,0.61,0,0,0,0,25.5,0,0,0,0,0.251,83.62,90.23,0,1018,5.300000000000001,253,2.7
2015,4,30,6,30,28.400000000000002,1.04,0.0786,0.61,55,516,178,0,25.400000000000002,55,516,0,178,0.251,84.03,76.23,0,1019,5.300000000000001,241,2.5
2015,4,30,7,30,28.5,1.05,0.0816,0.61,80,717,419,0,25.400000000000002,80,717,0,419,0.25,83.43,61.78,0,1019,5.2,235,2.4000000000000004
2015,4,30,8,30,28.5,1.05,0.0853,0.61,95,810,643,0,25.400000000000002,95,810,0,643,0.25,83.28,47.43,0,1019,5.1000000000000005,214,2
2015,4,30,9,30,28.5,1.04,0.0883,0.61,105,859,822,0,25.3,105,859,0,822,0.249,83,33.42,0,1019,5.1000000000000005,200,1.8
2015,4,30,10,30,28.5,1.03,0.0906,0.61,111,884,939,0,25.3,111,884,0,939,0.249,82.76,20.52,0,1019,5.1000000000000005,195,1.6
2015,4,30,11,30,28.5,1.12,0.07730000000000001,0.61,106,903,987,0,25.200000000000003,106,903,0,987,0.249,82.33,12.780000000000001,0,1018,5.1000000000000005,200,1.4000000000000001
2015,4,30,12,30,28.400000000000002,1.1300000000000001,0.0779,0.61,105,897,955,0,25.1,105,897,0,955,0.249,82.4,18.55,0,1018,5.1000000000000005,211,1.1
2015,4,30,13,30,28.400000000000002,1.1500000000000001,0.07780000000000001,0.61,101,874,849,0,25,101,874,0,849,0.249,81.98,31.04,0,1017,5.2,225,0.9
2015,4,30,14,30,28.400000000000002,1.24,0.0636,0.61,87,842,682,0,25,87,842,0,682,0.249,81.71000000000001,44.94,0,1017,5.2,238,0.9
2015,4,30,15,30,28.5,1.28,0.0603,0.61,74,763,465,2,24.900000000000002,163,488,0,412,0.249,81.01,59.24,0,1017,5.300000000000001,249,0.9
2015,4,30,16,30,28.6,1.31,0.0567,0.61,54,601,223,1,24.900000000000002,54,601,0,223,0.249,80.42,73.68,0,1018,5.4,255,1
2015,4,30,17,30,28.700000000000003,1.34,0.0531,0.61,14,152,19,0,24.8,14,152,0,19,0.25,79.55,87.96000000000001,0,1018,5.4,252,1
2015,4,30,18,30,28.700000000000003,1.35,0.0499,0.61,0,0,0,0,24.700000000000003,0,0,0,0,0.251,79.02,102.72,0,1019,5.4,234,0.8
2015,4,30,19,30,28.8,1.34,0.047400000000000005,0.61,0,0,0,0,24.6,0,0,0,0,0.251,78.3,117.09,0,1020,5.4,204,0.8
2015,4,30,20,30,28.8,1.33,0.0459,0.61,0,0,0,0,24.6,0,0,0,0,0.252,78.29,131.22,0,1020,5.4,178,1
2015,4,30,21,30,28.8,1.3,0.0458,0.61,0,0,0,1,24.6,0,0,0,0,0.252,78.28,144.79,0,1020,5.4,164,1.2000000000000002
2015,4,30,22,30,28.700000000000003,1.27,0.0465,0.61,0,0,0,0,24.6,0,0,0,0,0.251,78.78,156.76,0,1019,5.4,159,1.3
2015,4,30,23,30,28.6,1.24,0.0473,0.61,0,0,0,0,24.700000000000003,0,0,0,0,0.251,79.58,163.22,0,1019,5.4,159,1.5
2015,5,1,0,30,28.6,1.23,0.047900000000000005,0.61,0,0,0,8,24.8,0,0,0,0,0.25,80.01,158.46,0,1018,5.4,160,1.6
2015,5,1,1,30,28.5,1.22,0.048600000000000004,0.61,0,0,0,3,24.900000000000002,0,0,0,0,0.25,81.08,147.02,0,1017,5.4,160,1.8
2015,5,1,2,30,28.5,1.22,0.0495,0.61,0,0,0,0,25.1,0,0,0,0,0.251,81.74,133.62,0,1017,5.300000000000001,156,1.9000000000000001
2015,5,1,3,30,28.5,1.21,0.050300000000000004,0.61,0,0,0,3,25.200000000000003,0,0,0,0,0.251,82.46000000000001,119.56,0,1017,5.300000000000001,153,2.1
2015,5,1,4,30,28.5,1.2,0.0511,0.61,0,0,0,3,25.400000000000002,0,0,0,0,0.251,83.25,105.22,0,1018,5.300000000000001,150,2.2
2015,5,1,5,30,28.5,1.18,0.0526,0.61,0,0,0,3,25.400000000000002,0,0,0,0,0.251,83.55,90.19,0,1018,5.2,149,2
2015,5,1,6,30,28.5,1.16,0.0546,0.61,50,556,182,8,25.5,71,367,3,159,0.25,83.60000000000001,76.2,0,1019,5.2,147,1.9000000000000001
2015,5,1,7,30,28.6,1.1400000000000001,0.058,0.61,71,744,423,0,25.400000000000002,71,744,0,423,0.251,83.09,61.78,0,1019,5.2,145,1.8
2015,5,1,8,30,28.6,1.1400000000000001,0.0629,0.62,85,829,645,2,25.5,227,503,0,567,0.251,83.13,47.46,0,1019,5.4,139,1.6
2015,5,1,9,30,28.5,1.1400000000000001,0.0693,0.62,96,872,823,0,25.400000000000002,96,872,0,823,0.251,83.48,33.49,0,1019,5.4,131,1.4000000000000001
2015,5,1,10,30,28.5,1.1500000000000001,0.07350000000000001,0.62,102,894,938,0,25.400000000000002,102,894,0,938,0.25,83.24,20.68,0,1019,5.5,121,1.1
2015,5,1,11,30,28.400000000000002,1.25,0.0665,0.62,100,908,984,0,25.3,100,908,0,984,0.249,83.45,13.09,0,1018,5.6000000000000005,113,0.9
2015,5,1,12,30,28.3,1.26,0.06860000000000001,0.62,100,900,952,0,25.200000000000003,100,900,0,952,0.249,83.56,18.78,0,1017,5.6000000000000005,108,0.7000000000000001
2015,5,1,13,30,28.200000000000003,1.27,0.0698,0.62,96,877,847,0,25.200000000000003,96,877,0,847,0.248,83.63,31.18,0,1017,5.6000000000000005,108,0.6000000000000001
2015,5,1,14,30,28.200000000000003,1.33,0.0675,0.62,88,835,678,2,25.1,219,565,0,619,0.247,83.24,45.03,0,1017,5.7,107,0.5
2015,5,1,15,30,28.3,1.36,0.067,0.62,76,754,461,0,25,76,754,0,461,0.247,82.3,59.31,0,1017,5.7,114,0.4
2015,5,1,16,30,28.3,1.3900000000000001,0.0665,0.62,56,586,221,2,24.900000000000002,94,303,0,179,0.248,81.81,73.72,0,1017,5.7,132,0.5
2015,5,1,17,30,28.400000000000002,1.4000000000000001,0.0673,0.62,14,132,19,1,24.8,14,132,0,19,0.248,81.09,87.98,0,1018,5.7,151,0.6000000000000001
2015,5,1,18,30,28.400000000000002,1.41,0.06760000000000001,0.62,0,0,0,3,24.8,0,0,0,0,0.249,80.93,102.72,0,1018,5.6000000000000005,168,0.8
2015,5,1,19,30,28.5,1.42,0.0669,0.62,0,0,0,8,24.8,0,0,0,0,0.249,80.47,117.07000000000001,0,1019,5.6000000000000005,187,1
2015,5,1,20,30,28.6,1.41,0.0666,0.62,0,0,0,7,24.8,0,0,0,0,0.249,79.94,131.17000000000002,0,1019,5.6000000000000005,205,1.1
2015,5,1,21,30,28.700000000000003,1.4000000000000001,0.0665,0.62,0,0,0,8,24.8,0,0,0,0,0.249,79.44,144.68,0,1019,5.5,221,1.2000000000000002
2015,5,1,22,30,28.700000000000003,1.3800000000000001,0.0661,0.62,0,0,0,3,24.8,0,0,0,0,0.249,79.38,156.56,0,1019,5.5,237,1.3
2015,5,1,23,30,28.700000000000003,1.37,0.0653,0.62,0,0,0,3,24.8,0,0,0,0,0.248,79.52,162.92000000000002,0,1018,5.5,250,1.5
2015,5,2,0,30,28.700000000000003,1.36,0.0661,0.62,0,0,0,7,24.900000000000002,0,0,0,0,0.248,79.84,158.20000000000002,0,1018,5.5,259,1.6
2015,5,2,1,30,28.6,1.34,0.0679,0.62,0,0,0,8,24.900000000000002,0,0,0,0,0.248,80.34,146.85,0,1017,5.6000000000000005,262,1.5
2015,5,2,2,30,28.6,1.31,0.0713,0.62,0,0,0,3,24.8,0,0,0,0,0.248,80.17,133.5,0,1017,5.6000000000000005,259,1.4000000000000001
2015,5,2,3,30,28.700000000000003,1.29,0.0762,0.62,0,0,0,0,24.8,0,0,0,0,0.248,79.57000000000001,119.47,0,1017,5.6000000000000005,254,1.4000000000000001
2015,5,2,4,30,28.700000000000003,1.27,0.0805,0.62,0,0,0,0,24.900000000000002,0,0,0,0,0.248,79.73,105.16,0,1018,5.6000000000000005,254,1.5
2015,5,2,5,30,28.700000000000003,1.27,0.0821,0.62,0,0,0,8,24.900000000000002,0,0,0,0,0.248,79.83,90.16,0,1018,5.6000000000000005,259,1.5
2015,5,2,6,30,28.8,1.29,0.0809,0.62,55,517,178,0,24.900000000000002,55,517,0,178,0.248,79.31,76.18,0,1019,5.5,263,1.5
2015,5,2,7,30,28.8,1.32,0.0761,0.62,77,724,419,0,24.8,77,724,0,419,0.247,79.17,61.78,0,1019,5.4,262,1.4000000000000001
2015,5,2,8,30,28.8,1.33,0.07100000000000001,0.62,88,823,644,2,24.8,223,512,0,569,0.246,79.19,47.49,0,1019,5.300000000000001,258,1.6
2015,5,2,9,30,28.8,1.34,0.0679,0.62,94,875,824,1,24.900000000000002,94,875,0,824,0.245,79.44,33.57,0,1019,5.2,261,1.8
2015,5,2,10,30,28.8,1.34,0.066,0.62,98,902,941,0,24.900000000000002,98,902,0,941,0.245,79.71000000000001,20.84,0,1019,5.2,269,2
2015,5,2,11,30,28.8,1.43,0.0618,0.62,97,914,986,0,25,97,914,0,986,0.244,79.87,13.38,0,1018,5.2,279,2.2
2015,5,2,12,30,28.900000000000002,1.4000000000000001,0.0641,0.62,97,905,953,0,25,97,905,0,953,0.244,79.64,19.01,0,1017,5.300000000000001,289,2.5
2015,5,2,13,30,28.900000000000002,1.37,0.06770000000000001,0.62,95,880,847,0,25.1,95,880,0,847,0.244,79.94,31.32,0,1017,5.4,295,2.8000000000000003
2015,5,2,14,30,28.900000000000002,1.52,0.058600000000000006,0.62,84,844,679,0,25.200000000000003,84,844,0,679,0.244,80.35000000000001,45.13,0,1017,5.5,301,3
2015,5,2,15,30,28.900000000000002,1.45,0.0596,0.62,73,762,461,3,25.200000000000003,196,334,0,366,0.245,80.63,59.370000000000005,0,1017,5.6000000000000005,305,3.1
2015,5,2,16,30,28.900000000000002,1.3800000000000001,0.060500000000000005,0.62,55,594,221,2,25.3,102,215,0,162,0.246,80.8,73.76,0,1017,5.6000000000000005,308,3.1
2015,5,2,17,30,28.8,1.33,0.0616,0.62,14,136,19,2,25.3,10,0,3,10,0.247,81.23,88,0,1018,5.7,308,2.8000000000000003
2015,5,2,18,30,28.8,1.31,0.0613,0.62,0,0,0,3,25.200000000000003,0,0,0,0,0.248,80.9,102.72,0,1019,5.7,307,2.5
2015,5,2,19,30,28.8,1.31,0.0596,0.62,0,0,0,3,25.1,0,0,0,0,0.248,80.45,117.04,0,1019,5.7,304,2.3000000000000003
2015,5,2,20,30,28.700000000000003,1.31,0.0587,0.62,0,0,0,2,25,0,0,0,0,0.249,80.68,131.11,0,1020,5.7,300,2.1
2015,5,2,21,30,28.700000000000003,1.31,0.058100000000000006,0.62,0,0,0,3,25,0,0,0,0,0.249,80.36,144.58,0,1019,5.7,296,1.9000000000000001
2015,5,2,22,30,28.6,1.31,0.057100000000000005,0.62,0,0,0,3,25,0,0,0,0,0.249,80.74,156.37,0,1019,5.7,294,2
2015,5,2,23,30,28.6,1.32,0.0572,0.62,0,0,0,7,25,0,0,0,0,0.248,81,162.62,0,1019,5.7,292,2.4000000000000004
2015,5,3,0,30,28.6,1.31,0.0597,0.62,0,0,0,8,25.1,0,0,0,0,0.249,81.4,157.95000000000002,0,1018,5.7,290,2.7
2015,5,3,1,30,28.6,1.31,0.062200000000000005,0.62,0,0,0,0,25.1,0,0,0,0,0.249,81.63,146.68,0,1017,5.7,287,3
